transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime_x,payAmount,customerAge,tripDuration,num_stops,day_of_week,hour,age_group,peak_status,route,current_week,cohort_week,cohort_index,weeks_diff,transaction_date,tapOutTime_y,Recency,Frequency,Monetary,AverageTransactionValue,FirstTransaction,LastTransaction,LifespanDays,LifespanWeeks,CLV,retention_rate
FCOJ329E9F68LF,3536054810131767,dki,Harsana Ramadan,F,1985,JAK.51,Taman Kota - Budi Luhur,0.0,B02023P,Komplek BPPT,-6.194517,106.7556,36,B03740P,Sbr. Jln. Kampung Baru,-6.170013,106.74928,44.0,2023-04-24 08:58:59,0.0,39,67.63333333333334,8.0,Monday,8,30-49,Peak,Komplek BPPT to Sbr. Jln. Kampung Baru,2023-04-24,2023-04-03,3,3,2023-04-24 08:58:59,2023-04-28 22:54:59,2,35,0.0,0.0,2023-04-03 07:34:08,2023-04-28 17:55:38,25,3.5714285714285716,0.0,0.9006126616746086
FVMH804F7Z21SB,213179781403691,emoney,Teddy Najmudin,F,2000,8D,Joglo - Blok M,0.0,B00807P,Iskandar Muda,-6.2443,106.78249,9,B02368P,Masjid Nurul Iman Joglo,-6.21731,106.76208,23.0,2023-04-24 10:28:23,3500.0,24,70.15,14.0,Monday,10,18-29,Off-Peak,Iskandar Muda to Masjid Nurul Iman Joglo,2023-04-24,2023-04-03,3,3,2023-04-24 10:28:23,2023-04-28 18:45:33,2,33,115500.0,3500.0,2023-04-04 07:41:12,2023-04-28 18:15:16,24,3.4285714285714284,409845.7991803278,0.9006126616746086
QDWQ914C5Q76HH,3583719174260210,dki,Uchita Kuswoyo,F,1996,S12,BSD Serpong - Fatmawati,0.0,B05852P,Versailles,-6.308405,106.67367,2,B05488P,St. MRT Fatmawati,-6.292589,106.7936,3.0,2023-04-24 11:51:07,20000.0,28,113.03333333333333,1.0,Monday,11,18-29,Off-Peak,Versailles to St. MRT Fatmawati,2023-04-24,2023-04-03,3,3,2023-04-24 11:51:07,2023-04-28 20:41:00,2,34,680000.0,20000.0,2023-04-03 06:01:06,2023-04-28 19:28:01,25,3.5714285714285716,2412944.964871194,0.9006126616746086
UMPR372V5G74SZ,30412791717573,bni,R.M. Pandu Sihombing,M,2004,JAK.42,Kampung Melayu - Pondok Kelapa,1.0,B03484P,Sbr. Dirjen Anggaran,-6.227253,106.898692,18,B04880P,Simpang Jatinegara Timur IV,-6.222277,106.86838,43.0,2023-04-24 08:26:19,0.0,20,32.61666666666667,25.0,Monday,8,18-29,Peak,Sbr. Dirjen Anggaran to Simpang Jatinegara Timur IV,2023-04-24,2023-04-03,3,3,2023-04-24 08:26:19,2023-04-28 18:28:34,2,35,0.0,0.0,2023-04-03 06:59:54,2023-04-28 07:26:18,25,3.5714285714285716,0.0,0.9006126616746086
QZGQ088E9Z87VB,4247047725165183,dki,Danang Santoso,F,2006,JAK.06,Kampung Rambutan - Pondok Gede,0.0,B05387P,SMPN 6 Bekasi,-6.28259,106.91272,2,B01539P,Jln. Rawa Segaran,-6.306765,106.8919,47.0,2023-04-24 11:19:06,0.0,18,83.86666666666666,45.0,Monday,11,18-29,Off-Peak,SMPN 6 Bekasi to Jln. Rawa Segaran,2023-04-24,2023-04-03,3,3,2023-04-24 11:19:06,2023-04-28 18:48:51,2,35,0.0,0.0,2023-04-03 06:08:59,2023-04-28 06:41:58,25,3.5714285714285716,0.0,0.9006126616746086
JFOE843J9M54JP,4759974348569444,dki,Bambang Aryani,F,1994,1F,Stasiun Palmerah - Bundaran Senayan,0.0,B05648P,Taman Ria,-6.213308,106.80236,3,P00218,Senayan JCC Arah Timur,-6.214145,106.809,4.0,2023-04-24 07:51:47,3500.0,30,104.65,1.0,Monday,7,30-49,Peak,Taman Ria to Senayan JCC Arah Timur,2023-04-24,2023-04-03,3,3,2023-04-24 07:51:47,2023-04-28 18:50:23,2,35,122500.0,3500.0,2023-04-03 07:24:48,2023-04-28 17:57:57,25,3.5714285714285716,434684.9385245901,0.9006126616746086
JBVP564Z3X02CD,6011047676641058,dki,Sutan Kariman Situmorang,F,2012,2A,Pulo Gadung - Rawa Buaya via Balai Kota,0.0,P00207,RS Islam,-6.168676,106.87027,6,P00208,RS Sumber Waras,-6.166294,106.79675,16.0,2023-04-24 09:04:49,3500.0,12,48.35,10.0,Monday,9,Under 18,Peak,RS Islam to RS Sumber Waras,2023-04-24,2023-04-03,3,3,2023-04-24 09:04:49,2023-04-28 23:50:03,1,34,119000.0,3500.0,2023-04-03 07:35:50,2023-04-28 18:48:43,25,3.5714285714285716,422265.36885245895,0.9006126616746086
XBAH207N2K14IV,180067269047958,emoney,Jarwa Tampubolon,F,2005,1T,Cibubur - Balai Kota,0.0,B00127P,Benhil 3,-6.21601,106.81632,3,B05502P,St. Sudirman 2,-6.201883,106.82277,9.0,2023-04-24 10:23:12,20000.0,19,27.633333333333333,6.0,Monday,10,18-29,Off-Peak,Benhil 3 to St. Sudirman 2,2023-04-24,2023-04-03,3,3,2023-04-24 10:23:12,2023-04-28 21:40:28,2,37,740000.0,20000.0,2023-04-03 06:49:41,2023-04-28 18:54:14,25,3.5714285714285716,2625851.8735362994,0.9006126616746086
ZMPW345F6C54HP,676266186037,flazz,Ratna Hutasoit,M,1979,JAK.106,Terminal Kampung Melayu - Terminal Klender,1.0,B00355P,Flyover Jatinegara 2,-6.215074,106.87332,6,B01009P,Jln. Cipinang Muara III,-6.220029,106.8995,18.0,2023-04-24 08:21:57,0.0,45,102.61666666666666,12.0,Monday,8,30-49,Peak,Flyover Jatinegara 2 to Jln. Cipinang Muara III,2023-04-24,2023-04-03,3,3,2023-04-24 08:21:57,2023-04-28 20:17:21,2,37,0.0,0.0,2023-04-03 06:08:02,2023-04-28 18:30:15,25,3.5714285714285716,0.0,0.9006126616746086
AMHV976V2B84QT,2334349002831919,dki,Tgk. Aurora Marpaung,M,1992,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,0.0,B06675P,Tebet Eco Park Selatan 5,-6.241581,106.85242,5,B06706P,Jln. Tebet Timur Dalam VIII J,-6.242064,106.85845,6.0,2023-04-24 09:29:36,0.0,32,104.2,1.0,Monday,9,30-49,Peak,Tebet Eco Park Selatan 5 to Jln. Tebet Timur Dalam VIII J,2023-04-24,2023-04-03,3,3,2023-04-24 09:29:36,2023-04-28 10:10:52,2,29,0.0,0.0,2023-04-03 06:41:37,2023-04-28 17:46:25,25,3.5714285714285716,0.0,0.9006126616746086
TPRS181A1K24QE,376364308641089,emoney,"Kusuma Hassanah, S.E.",F,2007,8,Lebak Bulus - Pasar Baru via Tomang,0.0,P00087,Jelambar,-6.166548,106.78651,17,P00161,Pecenongan,-6.16771,106.82819,23.0,2023-04-24 09:20:39,3500.0,17,58.666666666666664,6.0,Monday,9,Under 18,Peak,Jelambar to Pecenongan,2023-04-24,2023-04-03,3,3,2023-04-24 09:20:39,2023-04-28 09:17:56,2,34,119000.0,3500.0,2023-04-03 07:08:13,2023-04-28 18:37:34,25,3.5714285714285716,422265.36885245895,0.9006126616746086
QWVV111F6D34IG,3522432572015145,dki,Iriana Pangestu,M,1998,11Q,Kampung Melayu - Pulo Gebang via BKT,0.0,B05660P,Taman Ut Aheme,-6.227704,106.92256,9,B04518P,Sbr. Swadaya Raya,-6.228578,106.91633,11.0,2023-04-24 10:40:46,3500.0,26,114.5,2.0,Monday,10,18-29,Off-Peak,Taman Ut Aheme to Sbr. Swadaya Raya,2023-04-24,2023-04-03,3,3,2023-04-24 10:40:46,2023-04-28 23:01:59,2,37,129500.0,3500.0,2023-04-03 06:30:30,2023-04-28 05:55:14,24,3.4285714285714284,459524.0778688524,0.9006126616746086
TZKK636A0A36YI,6011980496984235,dki,Dr. Sadina Hassanah,F,1988,7F,Kampung Rambutan - Juanda via Pasar Baru,0.0,P00150,Pasar Cempaka Putih,-6.172325,106.86246,13,P00137,Monas,-6.176248,106.82286,19.0,2023-04-24 10:22:09,3500.0,36,81.61666666666666,6.0,Monday,10,30-49,Off-Peak,Pasar Cempaka Putih to Monas,2023-04-24,2023-04-03,3,3,2023-04-24 10:22:09,2023-04-28 21:28:32,2,34,119000.0,3500.0,2023-04-03 06:49:12,2023-04-28 18:04:47,25,3.5714285714285716,422265.36885245895,0.9006126616746086
MYWP123C1L21KU,4205984560392,online,"T. Baktiadi Prakasa, S.H.",F,2009,M12,Sunter Boulevard Barat - Penjaringan,1.0,P00046,Danau Agung,-6.146869,106.85805,11,P00239,Sunter Boulevard Barat,-6.14965,106.889,14.0,2023-04-24 09:47:59,3500.0,15,102.01666666666667,3.0,Monday,9,Under 18,Peak,Danau Agung to Sunter Boulevard Barat,2023-04-24,2023-04-03,3,3,2023-04-24 09:47:59,2023-04-28 18:37:04,2,34,119000.0,3500.0,2023-04-03 06:35:41,2023-04-28 18:13:32,25,3.5714285714285716,422265.36885245895,0.9006126616746086
FJMB703O1N91DQ,6558313572530681,dki,"Asman Mansur, M.Ak",M,2009,BW9,Monas - Pantai Indah Kapuk,0.0,B06907P,PIK2 Pantjoran,-6.089429,106.741383,6,B06040P,Pantai Maju,-6.093637,106.75068,8.0,2023-04-24 08:46:45,0.0,15,101.55,2.0,Monday,8,Under 18,Peak,PIK2 Pantjoran to Pantai Maju,2023-04-24,2023-04-03,3,3,2023-04-24 08:46:45,2023-04-28 19:15:51,2,37,0.0,0.0,2023-04-03 06:04:38,2023-04-28 18:58:18,25,3.5714285714285716,0.0,0.9006126616746086
UXRX532O9O72DF,4440511208147260,dki,Cornelia Riyanti,M,1967,9N,Pinang Ranti - Pramuka,0.0,P00064,Garuda Taman Mini,-6.290154,106.88116,1,P00016,BKN,-6.257751,106.87,2.0,2023-04-24 08:28:22,3500.0,57,84.78333333333333,1.0,Monday,8,50+,Peak,Garuda Taman Mini to BKN,2023-04-24,2023-04-03,3,3,2023-04-24 08:28:22,2023-04-28 21:48:15,2,37,129500.0,3500.0,2023-04-03 07:33:15,2023-04-28 17:35:43,25,3.5714285714285716,459524.0778688524,0.9006126616746086
LSTY942Z1I87VD,6534345904864320,dki,"drg. Danang Lailasari, M.M.",F,1973,JAK.16,Cililitan - Condet,0.0,B02445P,Midi Utama Condet Raya,-6.275675,106.85596,26,B00281P,Condet Raya,-6.280969,106.85517,28.0,2023-04-24 08:10:21,0.0,51,86.75,2.0,Monday,8,50+,Peak,Midi Utama Condet Raya to Condet Raya,2023-04-24,2023-04-03,3,3,2023-04-24 08:10:21,2023-04-28 21:50:36,2,33,0.0,0.0,2023-04-03 06:44:17,2023-04-28 18:02:31,25,3.5714285714285716,0.0,0.9006126616746086
OPGF497S1G34WP,4066577839605,online,Asmadi Agustina,F,1983,JAK.27,Pulo Gebang - Rorotan,0.0,B00615P,Gempol Baru 2,-6.186351,106.9547,21,B03982P,Sbr. Komplek Sltp 200,-6.15911,106.95813,34.0,2023-04-24 08:42:52,0.0,41,101.16666666666667,13.0,Monday,8,30-49,Peak,Gempol Baru 2 to Sbr. Komplek Sltp 200,2023-04-24,2023-04-03,3,3,2023-04-24 08:42:52,2023-04-28 19:24:57,2,35,0.0,0.0,2023-04-03 06:25:54,2023-04-28 18:50:44,25,3.5714285714285716,0.0,0.9006126616746086
SKYQ572M3J33ZL,372920754641099,emoney,Yuni Yulianti,F,1990,JAK.48A,Stasiun Tebet - Rusun Karet Tengsin,1.0,B03012P,Puri Casablanca,-6.225081,106.8384,18,B03396P,Kota Kasablanka,-6.224688,106.84246,19.0,2023-04-24 07:51:13,0.0,34,96.6,1.0,Monday,7,30-49,Peak,Puri Casablanca to Kota Kasablanka,2023-04-24,2023-04-03,3,3,2023-04-24 07:51:13,2023-04-28 20:19:12,2,34,0.0,0.0,2023-04-03 07:11:25,2023-04-28 18:19:41,25,3.5714285714285716,0.0,0.9006126616746086
LRKX768B0O02SE,2277145964192996,dki,Cawisadi Sitorus,F,1991,2E,Rusun Rawa Bebek - Kodamar,0.0,B02800P,Perum Tpi 1,-6.197379,106.93513,13,B03006P,Pulo Mas Ruko,-6.178306,106.89677,27.0,2023-04-24 11:16:20,0.0,33,82.86666666666666,14.0,Monday,11,30-49,Off-Peak,Perum Tpi 1 to Pulo Mas Ruko,2023-04-24,2023-04-03,3,3,2023-04-24 11:16:20,2023-04-28 23:13:57,2,35,0.0,0.0,2023-04-03 05:59:46,2023-04-28 18:34:19,25,3.5714285714285716,0.0,0.9006126616746086
XEZD903N3B39VS,639048791417,flazz,"Gantar Namaga, S.Sos",F,1989,4,Pulo Gadung 2 - Tosari,1.0,P00052,Dukuh Atas 2,-6.203276,106.82377,0,P00263,TU Gas,-6.19241,106.90489,14.0,2023-04-24 08:10:03,3500.0,35,34.9,14.0,Monday,8,30-49,Peak,Dukuh Atas 2 to TU Gas,2023-04-24,2023-04-03,3,3,2023-04-24 08:10:03,2023-04-28 07:31:21,2,35,122500.0,3500.0,2023-04-03 06:06:48,2023-04-28 19:32:25,25,3.5714285714285716,434684.9385245901,0.9006126616746086
EGXH301B2E20RX,3516594869567563,dki,"drg. Salwa Kusmawati, S.IP",F,2011,1A,Pantai Maju - Balai Kota,0.0,P00072,Glodok,-6.1445,106.81545,24,P00137,Monas,-6.176248,106.82286,29.0,2023-04-24 11:20:27,3500.0,13,85.31666666666666,5.0,Monday,11,Under 18,Off-Peak,Glodok to Monas,2023-04-24,2023-04-03,3,3,2023-04-24 11:20:27,2023-04-27 20:24:18,3,33,115500.0,3500.0,2023-04-03 06:33:09,2023-04-28 18:50:24,25,3.5714285714285716,409845.7991803278,0.9006126616746086
XOXE136X0T42IX,676192275250,flazz,dr. Nova Mardhiyah,F,1971,8C,Kebayoran Lama - Tanah Abang,0.0,B05925P,Yayasan Muhammadiyah 2,-6.196871,106.81431,21,B02972P,Pospol Jati Bunder,-6.189707,106.81317,27.0,2023-04-24 08:10:03,3500.0,53,73.35,6.0,Monday,8,50+,Peak,Yayasan Muhammadiyah 2 to Pospol Jati Bunder,2023-04-24,2023-04-03,3,3,2023-04-24 08:10:03,2023-04-28 18:53:07,2,34,119000.0,3500.0,2023-04-03 06:27:22,2023-04-28 19:05:39,25,3.5714285714285716,422265.36885245895,0.9006126616746086
DUUC948X2Q06KF,2661114083902044,dki,"Oni Mangunsong, S.Farm",M,1967,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,1.0,B02308P,Masjid Jami Al Barkah 2,-6.229538,106.91204,17,B03135P,RS Duren Sawit 2,-6.232262,106.91019,19.0,2023-04-24 06:31:08,0.0,57,28.366666666666667,2.0,Monday,6,50+,Off-Peak,Masjid Jami Al Barkah 2 to RS Duren Sawit 2,2023-04-24,2023-04-03,3,3,2023-04-24 06:31:08,2023-04-28 22:27:21,2,31,0.0,0.0,2023-04-03 06:06:56,2023-04-28 06:08:25,25,3.5714285714285716,0.0,0.9006126616746086
RMEE974X0H47KU,6544828689784746,dki,Ina Sudiati,M,1981,3A,Rusun Pesakih - Kalideres,1.0,B02760P,Pertamina Kalideres Daan Mogot,-6.15571,106.70927,2,B06656P,Pesakih 1,-6.154564,106.71537,3.0,2023-04-24 10:00:30,0.0,43,32.06666666666667,1.0,Monday,10,30-49,Off-Peak,Pertamina Kalideres Daan Mogot to Pesakih 1,2023-04-24,2023-04-03,3,3,2023-04-24 10:00:30,2023-04-28 22:56:03,2,34,0.0,0.0,2023-04-03 17:22:12,2023-04-28 18:02:46,25,3.5714285714285716,0.0,0.9006126616746086
QWMF860G0L38PH,675983362574,flazz,Salwa Waskita,M,1993,JAK.60,Kelapa Gading - Rusun Kemayoran,1.0,B05897P,Wisma SMR,-6.150176,106.88771,16,B02468P,Mitra Gading Villa,-6.144694,106.90375,28.0,2023-04-24 10:27:16,0.0,31,71.46666666666667,12.0,Monday,10,30-49,Off-Peak,Wisma SMR to Mitra Gading Villa,2023-04-24,2023-04-03,3,3,2023-04-24 10:27:16,2023-04-28 22:54:22,2,37,0.0,0.0,2023-04-03 07:08:13,2023-04-28 18:37:34,25,3.5714285714285716,0.0,0.9006126616746086
TXZK125C7Q53BP,503882172573,flazz,"Mahfud Salahudin, S.Farm",M,1993,8K,Batusari - Grogol,0.0,B03244P,Ruko Kemanggisan Raya,-6.196763,106.78222,11,B00862P,Jln. Angsana Kemanggisan,-6.194934,106.78208,12.0,2023-04-24 08:02:17,3500.0,31,76.38333333333334,1.0,Monday,8,30-49,Peak,Ruko Kemanggisan Raya to Jln. Angsana Kemanggisan,2023-04-24,2023-04-03,3,3,2023-04-24 08:02:17,2023-04-28 10:28:12,2,31,108500.0,3500.0,2023-04-03 06:50:32,2023-04-28 05:56:51,24,3.4285714285714284,385006.65983606555,0.9006126616746086
UAKY773X8N88YH,503841650990,flazz,Ir. Maria Setiawan,F,1977,B11,Summarecon Bekasi - BNN,0.0,B01728P,Jatibening 1,-6.257161,106.94651,5,B00232P,Cawang Blue Bird,-6.248836,106.87801,6.0,2023-04-24 09:56:08,3500.0,47,93.0,1.0,Monday,9,30-49,Peak,Jatibening 1 to Cawang Blue Bird,2023-04-24,2023-04-03,3,3,2023-04-24 09:56:08,2023-04-28 19:53:59,2,36,126000.0,3500.0,2023-04-03 07:47:42,2023-04-28 18:44:53,25,3.5714285714285716,447104.50819672126,0.9006126616746086
CKPO441A7M35OM,503808820412,flazz,Melinda Utami,F,1994,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,1.0,B06085P,Tebet Eco Park Selatan 2,-6.240297,106.85297,2,B06277P,Jln.Tebet Barat V,-6.233937,106.8477,6.0,2023-04-24 11:42:20,0.0,30,114.43333333333334,4.0,Monday,11,30-49,Off-Peak,Tebet Eco Park Selatan 2 to Jln.Tebet Barat V,2023-04-24,2023-04-03,3,3,2023-04-24 11:42:20,2023-04-28 18:56:46,2,33,0.0,0.0,2023-04-03 06:57:35,2023-04-28 18:33:18,25,3.5714285714285716,0.0,0.9006126616746086
BXNU218M9E94GP,3567627939359872,dki,"Dt. Ozy Sitompul, S.Ked",F,1981,6T,Pasar Minggu - Velbak,1.0,B03077P,Ratu Prabu,-6.292014,106.80853,20,B04504P,Sbr. SPBU Warung Jati,-6.286956,106.82555,25.0,2023-04-24 09:27:58,3500.0,43,114.4,5.0,Monday,9,30-49,Peak,Ratu Prabu to Sbr. SPBU Warung Jati,2023-04-24,2023-04-03,3,3,2023-04-24 09:27:58,2023-04-28 20:08:00,2,33,115500.0,3500.0,2023-04-03 07:45:02,2023-04-28 17:31:04,25,3.5714285714285716,409845.7991803278,0.9006126616746086
NEED516I3Z41ZY,4400739923249354,dki,Drs. Clara Suwarno,M,1990,JAK.35,Pangkalan Jati - Rawamangun,0.0,B06177P,Pool Pangkalan Jati,-6.248386,106.91713,0,B04711P,Simpang Balai Pustaka Timur Waru,-6.196611,106.88629,35.0,2023-04-24 09:44:56,0.0,34,23.266666666666666,35.0,Monday,9,30-49,Peak,Pool Pangkalan Jati to Simpang Balai Pustaka Timur Waru,2023-04-24,2023-04-03,3,3,2023-04-24 09:44:56,2023-04-28 19:14:49,2,36,0.0,0.0,2023-04-03 06:47:07,2023-04-28 17:36:41,25,3.5714285714285716,0.0,0.9006126616746086
KBAQ354L1L70VF,213111941956573,emoney,Kamila Yulianti,M,1974,JAK.106,Terminal Kampung Melayu - Terminal Klender,1.0,B06770P,Jln. Aneka Elok 2,-6.223013,106.891085,15,B04975P,Simpang Lingkar Duren Sawit,-6.220922,106.91561,21.0,2023-04-24 08:53:04,0.0,50,25.983333333333334,6.0,Monday,8,50+,Peak,Jln. Aneka Elok 2 to Simpang Lingkar Duren Sawit,2023-04-24,2023-04-03,3,3,2023-04-24 08:53:04,2023-04-28 08:11:00,2,33,0.0,0.0,2023-04-03 07:00:07,2023-04-28 18:24:04,25,3.5714285714285716,0.0,0.9006126616746086
BEHQ407Q9A74YU,4323180529937,online,"Sutan Aswani Budiyanto, M.Kom.",F,1966,1E,Pondok Labu - Blok M,1.0,B06578P,Blok M Jalur 3,-6.243426,106.80188,0,B01497P,Jln. Pinang Raya,-6.308942,106.79372,19.0,2023-04-24 10:52:31,3500.0,58,72.08333333333333,19.0,Monday,10,50+,Off-Peak,Blok M Jalur 3 to Jln. Pinang Raya,2023-04-24,2023-04-03,3,3,2023-04-24 10:52:31,2023-04-28 23:45:20,1,35,122500.0,3500.0,2023-04-03 07:06:09,2023-04-28 06:33:23,24,3.4285714285714284,434684.9385245901,0.9006126616746086
MBLY318N1O44VS,4805645458987501,dki,"Ir. Sakura Mayasari, M.M.",F,1986,10A,Rusun Marunda - Tanjung Priok,0.0,B03282P,Rusun Marunda,-6.097099,106.96231,0,B03283P,Rusun Marunda 1,-6.098204,106.96232,1.0,2023-04-24 11:25:34,0.0,38,107.91666666666667,1.0,Monday,11,30-49,Off-Peak,Rusun Marunda to Rusun Marunda 1,2023-04-24,2023-04-03,3,3,2023-04-24 11:25:34,2023-04-28 19:13:17,2,33,0.0,0.0,2023-04-03 06:23:52,2023-04-28 18:52:47,25,3.5714285714285716,0.0,0.9006126616746086
DOUO861X8A30UG,4946058391117592554,brizzi,Gara Yuniar,M,1988,6,Ragunan - Dukuh Atas 2,0.0,P00121,Kuningan Timur,-6.234731,106.82902,10,P00103,Karet Kuningan,-6.21667,106.830737,14.0,2023-04-24 10:51:42,3500.0,36,68.8,4.0,Monday,10,30-49,Off-Peak,Kuningan Timur to Karet Kuningan,2023-04-24,2023-04-03,3,3,2023-04-24 10:51:42,2023-04-28 19:01:21,2,35,122500.0,3500.0,2023-04-03 07:20:00,2023-04-28 19:15:01,25,3.5714285714285716,434684.9385245901,0.9006126616746086
IWAM554C7S48SS,36587029529827,bni,"Rafi Lestari, S.I.Kom",F,1985,M10,PGC 2 - Tanjung Priok,0.0,P00033,Cawang UKI,-6.250309,106.8736,2,P00248,Tanjung Priok,-6.10959,106.88214,21.0,2023-04-24 10:11:24,3500.0,39,82.2,19.0,Monday,10,30-49,Off-Peak,Cawang UKI to Tanjung Priok,2023-04-24,2023-04-03,3,3,2023-04-24 10:11:24,2023-04-28 21:41:05,2,33,115500.0,3500.0,2023-04-03 07:44:32,2023-04-28 17:59:12,25,3.5714285714285716,409845.7991803278,0.9006126616746086
DDLJ546E9K82FF,4958145744734359718,brizzi,dr. Balangga Zulkarnain,F,1989,JIS3,Harmoni - Jakarta International Stadium,0.0,B04521P,Sbr. Taman BMW,-6.12629,106.85763,1,B05556P,Sunter Muara,-6.144072,106.85763,7.0,2023-04-24 10:55:28,3500.0,35,84.8,6.0,Monday,10,30-49,Off-Peak,Sbr. Taman BMW to Sunter Muara,2023-04-24,2023-04-03,3,3,2023-04-24 10:55:28,2023-04-28 10:17:36,2,35,122500.0,3500.0,2023-04-03 06:16:38,2023-04-28 18:47:43,25,3.5714285714285716,434684.9385245901,0.9006126616746086
FAIH637P9Q46GC,3537573241596842,dki,Diana Purwanti,F,1985,JAK.10,Tanah Abang - Kota,0.0,B01643P,Jln. Taman Sari I,-6.161249,106.82678,18,B01358P,Jln. Manggis Pangeran Jayakarta,-6.139865,106.8203,32.0,2023-04-24 07:10:04,0.0,39,38.71666666666667,14.0,Monday,7,30-49,Peak,Jln. Taman Sari I to Jln. Manggis Pangeran Jayakarta,2023-04-24,2023-04-03,3,3,2023-04-24 07:10:04,2023-04-28 22:22:58,2,32,0.0,0.0,2023-04-03 06:37:49,2023-04-28 18:34:06,25,3.5714285714285716,0.0,0.9006126616746086
AVII116Q9B60SW,38803459613637,bni,"Sakti Lestari, M.TI.",F,2006,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,B03550P,Sbr. Gg. Nusa Indah Ciracas,-6.326059,106.86869,23,B05111P,Simpang Raya Bogor Suci,-6.318777,106.86512,51.0,2023-04-24 08:31:11,0.0,18,81.48333333333333,28.0,Monday,8,18-29,Peak,Sbr. Gg. Nusa Indah Ciracas to Simpang Raya Bogor Suci,2023-04-24,2023-04-03,3,3,2023-04-24 08:31:11,2023-04-28 19:42:03,2,33,0.0,0.0,2023-04-03 05:26:52,2023-04-28 18:22:33,25,3.5714285714285716,0.0,0.9006126616746086
NHIL147Q0P97HF,4494200539791949338,brizzi,Puti Latupono,M,1966,JAK.28,Kp. Rambutan - Taman Wiladatika,0.0,B03662P,Sbr. Jln. Bumi Sutera Cibubur,-6.35043,106.87757,30,B04066P,Sbr. Masjid Jami Fathur Ghofur,-6.353998,106.87841,33.0,2023-04-24 10:05:48,0.0,58,89.15,3.0,Monday,10,50+,Off-Peak,Sbr. Jln. Bumi Sutera Cibubur to Sbr. Masjid Jami Fathur Ghofur,2023-04-24,2023-04-03,3,3,2023-04-24 10:05:48,2023-04-28 08:02:05,2,33,0.0,0.0,2023-04-03 17:22:12,2023-04-28 18:02:46,25,3.5714285714285716,0.0,0.9006126616746086
FVNY300B3J67WS,38183446361164,bni,Adikara Megantara,F,1991,JAK.60,Kelapa Gading - Rusun Kemayoran,0.0,B00166P,Boulevard Bukit Gading Raya,-6.15515,106.89579,29,B02446P,Midi Utama Danau Indah,-6.150877,106.87961,38.0,2023-04-24 11:54:29,0.0,33,119.05,9.0,Monday,11,30-49,Off-Peak,Boulevard Bukit Gading Raya to Midi Utama Danau Indah,2023-04-24,2023-04-03,3,3,2023-04-24 11:54:29,2023-04-28 20:41:03,2,35,0.0,0.0,2023-04-03 06:09:17,2023-04-28 17:45:23,25,3.5714285714285716,0.0,0.9006126616746086
PLQM309H4H58CT,4513655143046,online,Safina Hastuti,M,1988,6,Ragunan - Dukuh Atas 2,0.0,P00103,Karet Kuningan,-6.21667,106.830737,14,P00124,Latuharhary,-6.202761,106.82771,17.0,2023-04-24 07:34:33,3500.0,36,37.516666666666666,3.0,Monday,7,30-49,Peak,Karet Kuningan to Latuharhary,2023-04-24,2023-04-03,3,3,2023-04-24 07:34:33,2023-04-28 20:38:13,2,36,126000.0,3500.0,2023-04-03 07:14:36,2023-04-28 06:50:56,24,3.4285714285714284,447104.50819672126,0.9006126616746086
GWFL544W8A15SK,4814740608115622982,brizzi,dr. Embuh Wijaya,M,2001,6N,Ragunan - Blok M via Kemang,1.0,B04925P,Simpang Kemang Selatan 2,-6.274106,106.82045,14,B01970P,Kementerian Pertanian,-6.29705,106.82127,21.0,2023-04-24 09:27:55,3500.0,23,43.733333333333334,7.0,Monday,9,18-29,Peak,Simpang Kemang Selatan 2 to Kementerian Pertanian,2023-04-24,2023-04-03,3,3,2023-04-24 09:27:55,2023-04-28 21:52:23,2,30,105000.0,3500.0,2023-04-03 07:11:37,2023-04-28 18:18:23,25,3.5714285714285716,372587.0901639344,0.9006126616746086
IGNI250P5F49IQ,3500714556028764,dki,"Najwa Sitompul, M.M.",F,2009,11,Pulo Gebang - Matraman,0.0,P00102,Kampung Sumur,-6.214412,106.91189,6,P00233,St. Jatinegara 2,-6.215601,106.86805,13.0,2023-04-24 08:14:24,3500.0,15,29.6,7.0,Monday,8,Under 18,Peak,Kampung Sumur to St. Jatinegara 2,2023-04-24,2023-04-03,3,3,2023-04-24 08:14:24,2023-04-28 22:31:29,2,29,101500.0,3500.0,2023-04-03 05:58:36,2023-04-28 17:57:26,25,3.5714285714285716,360167.52049180324,0.9006126616746086
